code,flightnum,depicao,arricao,route,aircraft,flightlevel,distance,deptime,arrtime,flighttime,notes,price,flighttype,daysofweek,enabled
NTL,3035,LTAI,EGKK,,TC-LHE,36000,1571.33,8:30,  12:35,4.05,  ,500,P,123456,1
NTL,3036,EGKK,LTAI,,TC-LHE,37000,1571.33,13:30,  17:35,4.05,  ,510,P,123456,1
NTL,3038,LTAI,EIDW,,TC-LGC,36000,1827.46,8:30,  13:30,5,  ,600,P,123456,1
NTL,3039,EIDW,LTAI,,TC-LGC,37000,1827.46,15:00,  20:00,5,  ,600,P,123456,1
NTL,3041,LTAI,EDDR,,TC-GPR,36000,1267.47,8:30,  11:55,3.25,  ,420,P,123456,1
NTL,3042,EDDR,LTAI,,TC-GPR,37000,1267.47,13:00,  16:30,3.3,  ,430,P,123456,1
NTL,3043,LTAI,EFOU,,TC-GPG,36000,1695.15,8:35,  12:55,4.2,  ,530,P,123456,1
NTL,3044,EFOU,LTAI,,TC-GPG,37000,1695.15,14:00,  17:30,3.3,  ,530,P,123456,1
NTL,3045,LTAI,LOWW,,TC-ANN,36000,920.263,9:00,  11:35,2.35,  ,500,P, 0123456,1
NTL,3046,LOWW,LTAI,,TC-ANM,37000,920.263,13:00,  15:35,2.35,  ,500,P, 0123456,1
NTL,3047,LTAI,LOWI,,TC-LDR,36000,1062.81,10:00,  12:55,2.55,  ,400,P,123456,1
NTL,3048,LOWI,LTAI,,TC-LDR,37000,1062.81,14:00,  16:55,2.55,  ,400,P,123456,1
NTL,3049,LTAI,EPWA,,TC-GPA,36000,1007.25,10:00,  12:45,2.45,  ,350,P,123456,1
NTL,305,LTFM,LTFG,,TC-LBD,37000,341.597,18:45,  19:55,1.1,  ,300,P,123456,1
NTL,3050,EPWA,LTAI,,TC-GPA,37000,1007.25,14:00,  16:45,2.45,  ,350,P,123456,1
NTL,3051,LTAI,EHAM,,TC-LGC,36000,1434.48,8:30,  12:15,3.45,  ,500,P,123456,1
NTL,3052,EHAM,LTAI,,TC-LGC,37000,1434.48,13:45,  17:30,3.45,  ,500,P,123456,1
NTL,3053,LTAI,ESSA,,TC-GNP,38000,1455.23,9:00,  12:50,3.5,  ,500,P,123456,1
NTL,3054,ESSA,LTAI,,TC-GNP,39000,1455.23,14:30,  18:20,3.5,  ,500,P,123456,1
NTL,3055,LTAI,LOWK,,TC-ANL,34000,938.218,8:00,  10:50,2.5,  ,500,P,123456,1
NTL,3056,LOWK,LTAI,,TC-ANL,35000,938.218,12:00,  14:50,2.5,  ,500,P,123456,1
NTL,3058,LTAI,UACC,,TC-ANM,37000,1922.41,10:00,  14:50,4.5,  ,700,P,123456,1
NTL,3059,UACC,LTAI,,TC-ANM,38000,1922.41,16:30,  21:20,4.5,  ,700,P,123456,1
NTL,306,LTFG,LTFM,,TC-LBD,36000,341.597,20:40,  21:50,1.1,  ,200,P,123456,1
NTL,3060,LTAI,UAAA,,TC-LDR,37000,2132.84,6:00,  11:20,5.2,  ,800,P,123456,1
NTL,3061,UAAA,LTAI,,TC-LDR,36000,2132.84,12:40,  18:00,5.2,  ,800,P,123456,1
NTL,3062,LTAI,UTTT,,TC-GRF,35000,1800.41,8:00,  12:35,4.35,  ,600,P,123456,1
NTL,3063,UTTT,LTAI,,TC-GRF,36000,1800.41,14:00,  18:35,4.35,  ,600,P,123456,1
NTL,3064,LTAI,UHWW,,TC-GNH,37000,4368.05,7:00,  17:25,10.25,  ,1600,P,13456,1
NTL,3065,UHWW,LTAI,,TC-GNG,38000,4368.05,19:30,  06:00,10.3,  ,1600,P,13456,1
NTL,3066,LTAI,UUDD,,TC-GRE,35000,1149.36,8:00,  11:05,3.05,  ,450,P,123456,1
NTL,3067,UUDD,LTAI,,TC-GRE,36000,1149.36,12:45,  15:50,3.05,  ,450,P,123456,1
NTL,3068,LTAI,USSS,,TC-LGC,37000,1691.04,10:30,  14:50,4.2,  ,1000,P, 0123456,1
NTL,3069,USSS,LTAI,,TC-LGC,36000,1691.04,16:30,  20:50,4.2,  ,1000,P, 0123456,1
NTL,3070,LTAI,UBBB,,TC-GRE,35000,927.037,6:00,  08:45,2.45,  ,600,P,123456,1
NTL,3071,UBBB,LTAI,,TC-GRE,34000,927.037,10:00,  12:45,2.45,  ,600,P,123456,1
NTL,3072,LTAI,ULLI,,TC-GNF,36000,1376.63,6:00,  09:40,3.4,  ,5000,P,123456,1
NTL,3073,ULLI,LTAI,,TC-GNF,35000,1376.63,11:00,  14:40,3.4,  ,5000,P,123456,1
NTL,3075,LTAI,EGPH,,TC-LDN,36000,1789.57,11:00,  15:35,4.35,  ,700,P,123456,1
NTL,3076,EGPH,LTAI,,TC-LDN,37000,1789.57,17:00,  21:35,4.35,  ,700,P,123456,1
NTL,3077,LTAI,EKCH,,TC-LDN,36000,1345.05,13:45,  17:05,3.2,  ,335,P,123456,1
NTL,3078,EKCH,LTAI,,TC-LDN,35000,1345.05,18:30,  21:50,3.2,  ,335,P,123456,1
NTL,308,LTFM,LTAR,,TC-ANL,33000,382.736,6:00,  07:30,1.3,  ,500,P,123456,1
NTL,3080,LTAI,RKSI,,TC-GNP,37000,4351.06,7:00,  17:25,10.25,  ,1500,P,1356,1
NTL,3081,RKSI,LTAI,,TC-GNP,38000,4351.06,20:00,  06:30,10.3,  ,1600,P,1356,1
NTL,3082,LTAI,ZBAA,,TC-GNJ,37000,3873.63,8:00,  17:20,9.2,  ,1200,P,1356,1
NTL,3083,ZBAA,LTAI,,TC-GNJ,38000,3873.63,20:00,  05:20,9.2,  ,1200,P,1356,1
NTL,3084,LTAI,WMKK,,TC-LHE,37000,4397.2,8:00,  18:30,10.3,  ,1600,P,1356,1
NTL,3085,WMKK,LTAI,,TC-LHE,36000,4397.2,20:00,  06:30,10.3,  ,1600,P,1356,1
NTL,3086,LTAI,ZPPP,,TC-GND,37000,3692.89,9:00,  17:55,8.55,  ,1000,P,1356,1
NTL,3087,ZPPP,LTAI,,TC-GND,38000,3692.89,20:00,  05:30,9.3,  ,1200,P,1356,1
NTL,3089,LTAI,RKSI,,TC-GNF,35000,4351.06,18:00, 04:10,10.1, ,5000,P, 0456,1
NTL,309,LTAR,LTFM,,TC-ANL,34000,382.736,8:30,  10:00,1.3,  ,500,P,123456,1
NTL,3090,RKSI,LTAI,,TC-GNF,34000,4351.06,6:00, 16:10,10.1, ,5000,P, 0156,1
NTL,3095,LTAI,ULLI,,TC-LHE,36000,1376.63,10:00,  13:40,3.4,  ,5000,P,123456,1
NTL,3096,ULLI,LTAI,,TC-LHE,35000,1376.63,15:00,  18:40,3.4,  ,5000,P,123456,1
NTL,984,LTFM,NZAA,,TC-LHC,31000,9226.37,9:00, 05:10,20, ,5000,P,12456,1
NTL,310,LTFM,LTAP,,TC-LBA,35000,308.215,7:45,  08:55,1.1,  ,90,P,56,1
NTL,3101,LTAI,EHEH,,TC-LDS,36000,1389.36,3:00,  06:40,3.4,  ,600,P,123456,1
NTL,3102,EHEH,LTAI,,TC-LDS,37000,1389.36,8:00,  11:40,3.4,  ,700,P,123456,1
NTL,3103,LTAI,EIDW,,TC-LDN,36000,1827.46,2:00,  06:40,4.4,  ,600,P,13456,1
NTL,3104,EIDW,LTAI,,TC-LDN,37000,1827.46,8:00,  12:40,4.4,  ,650,P,13456,1
NTL,3105,LTAI,UTSS,,TC-ANF,35000,1704.27,16:00,  20:20,4.2,  ,650,P,123456,1
NTL,3106,UTSS,LTAI,,TC-ANF,36000,1704.27,5:00,  09:20,4.2,  ,650,P,123456,1
NTL,3107,LTAI,UTTT,,TC-LGC,35000,1800.41,16:00,  20:35,4.35,  ,650,P,123456,1
NTL,3108,UTTT,LTAI,,TC-LGC,36000,1800.41,5:00,  09:35,4.35,  ,650,P,123456,1
NTL,3109,LTAI,EGCC,,TC-GNP,38000,1691.56,2:00,  06:20,4.2,  ,600,P,12345,1
NTL,311,LTAP,LTFM,,TC-LBA,36000,308.215,9:40,  10:50,1.1,  ,90,P,56,1
NTL,3110,EGCC,LTAI,,TC-GNP,39000,1691.56,8:30,  12:50,4.2,  ,600,P,12345,1
NTL,3111,LTAI,ENVA,,TC-LDH,36000,1752.43,4:00,  08:30,4.3,  ,650,P,123456,1
NTL,3112,ENVA,LTAI,,TC-LDH,37000,1752.43,10:15,  14:45,4.3,  ,660,P,123456,1
NTL,3113,LTAI,ENBR,,TC-LDS,36000,1711.35,13:00,  17:25,4.25,  ,600,P,123456,1
NTL,3114,ENBR,LTAI,,TC-LDS,37000,1711.35,19:15,  23:40,4.25,  ,600,P,123456,1
NTL,3115,LTAI,EDDL,,TC-LDL,36000,1339,13:30,  17:05,3.35,  ,600,P,123456,1
NTL,3116,EDDL,LTAI,,TC-LDL,37000,1339,18:15,  21:50,3.35,  ,600,P,123456,1
NTL,3117,LTAI,EGGD,,TC-GPI,36000,1665.47,6:00,  10:35,4.35,  ,1000,P,123456,1
NTL,3118,EGGD,LTAI,,TC-GPI,35000,1665.47,11:40,  16:05,4.25,  ,1000,P,123456,1
NTL,3119,LTAI,EGGP,,TC-LDR,36000,1710.24,5:40,  10:00,4.2,  ,1000,P,123456,1
NTL,3120,EGGP,LTAI,,TC-LDR,35000,1710.24,11:00,  15:20,4.2,  ,1000,P,123456,1
NTL,3121,LTAI,EGBB,,TC-GRC,34000,1653.67,5:00,  09:25,4.25,  ,1000,P,123456,1
NTL,3122,EGBB,LTAI,,TC-GRC,35000,1653.67,10:40,  15:05,4.25,  ,1000,P,123456,1
NTL,3123,LTAI,EGNM,,TC-LDL,36000,1683.53,6:35,  10:55,4.2,  ,1000,P,123456,1
NTL,3124,EGNM,LTAI,,TC-LDL,37000,1683.53,12:10,  16:35,4.25,  ,1000,P,123456,1
NTL,3125,LTAI,EGNT,,TC-GRF,34000,1714.81,5:20,  09:55,4.35,  ,1000,P,123456,1
NTL,3126,EGNT,LTAI,,TC-GRF,35000,1714.81,11:15,  15:50,4.35,  ,1000,P,123456,1
NTL,3127,LTAI,EGPF,,TC-ANS,36000,1819.48,6:20,  10:50,4.3,  ,1000,P,123456,1
NTL,3128,EGPF,LTAI,,TC-ANS,37000,1819.48,12:15,  16:45,4.3,  ,1000,P,123456,1
NTL,3129,LTAI,EGPD,,TC-GPN,34000,1789.09,7:00,  11:45,4.45,  ,1000,P,123456,1
NTL,3130,EGPD,LTAI,,TC-GPN,35000,1789.09,13:00,  17:45,4.45,  ,1000,P,123456,1
NTL,3133,LTAI,EGKK,,TC-GJC,38000,1571.33,6:00,  10:00,4,  ,800,P,123456,1
NTL,3134,EGKK,LTAI,,TC-GJC,37000,1571.33,11:20,  15:20,4,  ,800,P,123456,1
NTL,3136,LTAI,LSZH,,TC-GRE,34000,1169.94,8:00, 11:00,3, ,1000,P, 0123456,1
NTL,3137,LSZH,LTAI,,TC-GRE,35000,1169.94,12:30, 15:30,3, ,1000,P, 0123456,1
NTL,3138,LTAI,LSZH,,TC-LDG,34000,1169.94,15:00, 18:00,3, ,1000,P, 0123456,1
NTL,3139,LSZH,LTAI,,TC-LDG,35000,1169.94,19:30, 22:30,3, ,1000,P, 0123456,1
NTL,3140,LTAI,EBBR,,TC-GRK,34000,1403.61,6:00, 09:45,3.45, ,1000,P, 0123456,1
NTL,3141,EBBR,LTAI,,TC-GRK,35000,1403.61,11:00, 14:45,3.45, ,1000,P, 0123456,1
NTL,3142,LTAI,EBBR,,TC-GRD,34000,1403.61,11:00, 14:45,3.45, ,1000,P, 0123456,1
NTL,3143,EBBR,LTAI,,TC-GRD,,1403.61,16:00, 19:45,3.45, ,0,P, 0123456,1
NTL,3150,LTAI,OTHH,,TC-LDR,37000,1275.09,6:00,  09:25,3.25,  ,600,P,123456,1
NTL,3151,OTHH,LTAI,,TC-LDR,36000,1275.09,10:30,  14:20,3.5,  ,600,P,123456,1
NTL,3152,LTAI,OMDB,,TC-GRF,33000,1439.9,6:30,  10:25,3.55,  ,600,P,123456,1
NTL,3153,OMDB,LTAI,,TC-GRF,36000,1439.9,11:45,  15:40,3.55,  ,600,P,123456,1
NTL,3154,LTAI,OKBK,,TC-ABB,35000,978.756,7:00,  09:45,2.45,  ,600,P,123456,1
NTL,3155,OKBK,LTAI,,TC-ABB,36000,978.756,11:00,  13:45,2.45,  ,600,P,123456,1
NTL,3156,LTAI,LROP,,TC-GRA,34000,507.831,6:00,  07:45,1.45,  ,1000,P,123456,1
NTL,3157,LROP,LTAI,,TC-GRA,35000,507.831,8:45,  10:30,1.45,  ,1000,P,123456,1
NTL,3158,LTAI,LROP,,TC-GRA,34000,507.831,14:00,  15:45,1.45,  ,1000,P,123456,1
NTL,3159,LROP,LTAI,,TC-GRA,35000,507.831,16:45,  18:30,1.45,  ,1000,P,123456,1
NTL,3160,LTAI,LROP,,TC-GNE,36000,507.831,9:00,  10:40,1.4,  ,1000,P,1356,1
NTL,3161,LROP,LTAI,,TC-GNE,35000,507.831,12:00,  13:40,1.4,  ,1000,P,1356,1
NTL,3162,LTFM,EDDB,,TC-GRI,34000,912.099,8:00, 11:20,3.2, ,600,P, 0123456,1
NTL,3163,EDDB,LTAI,,TC-GRI,35000,1181.3,12:45, 16:05,3.2, ,700,P, 0123456,1
NTL,3170,LTFC,OIIE,,TC-LDC,37000,1011.05,9:00, 12:00,3, ,2000,P, 0123456,1
NTL,3171,OIIE,LTFC,,TC-LDC,36000,1011.05,13:00, 16:00,3, ,2000,P, 0123456,1
NTL,985,NZAA,LTFM,,TC-LHC,32000,9226.37,9:00, 05:10,20.1, ,5000,P, 02356,1
NTL,320,LTFM,LTAL,,TC-LBD,31000,228.25,11:30,  12:30,1,  ,70,P,56,1
NTL,3200,LTAI,HKJK,,TC-LEC,33000,2322.72,12:00, 18:00,6, ,900,P, 0123456,1
NTL,3201,HKJK,LTAI,,TC-LEC,34000,2322.72,20:00, 02:00,6, ,900,P, 0123456,1
NTL,3202,LTAI,HRYR,,TC-LDN,34000,2336.58,15:00, 21:00,6, ,900,P, 0123456,1
NTL,3203,HRYR,LTAI,,TC-LDN,35000,2336.58,23:00, 05:00,6, ,900,P, 0123456,1
NTL,321,LTAL,LTFM,,TC-LBD,30000,228.25,13:20,  14:20,1,  ,60,P,56,1
NTL,3222,LTFJ,HUEN,,TC-GJN,37000,2461.62,12:30,  19:00,6.3,  ,1400,P,123456,1
NTL,3223,HUEN,LTFJ,,TC-GJN,38000,2461.62,13:00,  19:25,6.25,  ,1400,P,123456,1
NTL,3224,LTFJ,VNKT,,TC-GNN,37000,2843.51,9:50,  17:10,7.2,  ,1500,P,123456,1
NTL,3225,VNKT,LTFJ,,TC-GNN,36000,2843.51,10:20,  17:40,7.2,  ,1500,P,123456,1
NTL,326,LTFM,LTFO,,TC-GRB,35000,546.79,4:00, 06:00,2, ,500,P, 0123456,1
NTL,327,LTFO,LTFM,,TC-GRB,34000,546.79,7:00, 09:00,2, ,500,P, 0123456,1
NTL,328,LTFM,LTFO,,TC-GRB,35000,546.79,16:00, 18:00,2, ,500,P, 0123456,1
NTL,329,LTFO,LTFM,,TC-GRB,34000,546.79,19:00, 21:00,2, ,500,P, 0123456,1
NTL,33,LTFM,SVMI,,TC-LHK,34000,5245.9,6:00,  18:25,12.25,  ,1500,P,123456,1
NTL,3301,LTAI,LTBJ,,TC-LBH,30000,191.966,4:00,  05:00,1,  ,200,P,123456,1
NTL,3302,LTBJ,LTAI,,TC-LBH,33000,191.966,6:00,  07:00,1,  ,200,P,123456,1
NTL,3303,LTAI,LTBJ,,TC-GPB,32000,191.966,7:00,  08:00,1,  ,230,P,123456,1
NTL,3304,LTBJ,LTAI,,TC-GPB,33000,191.966,9:00,  10:00,1,  ,235,P,123456,1
NTL,3305,LTAI,LTBJ,,TC-LDC,32000,191.966,10:00,  11:00,1,  ,230,P,123456,1
NTL,3306,LTBJ,LTAI,,TC-LDC,33000,191.966,12:00,  13:00,1,  ,230,P,123456,1
NTL,3307,LTAI,LTBJ,,TC-GPA,32000,191.966,14:00,  15:00,1,  ,250,P,123456,1
NTL,3308,LTBJ,LTAI,,TC-GPA,33000,191.966,16:00,  17:00,1,  ,250,P,123456,1
NTL,3309,LTAI,LTBJ,,TC-LDR,32000,191.966,18:00,  19:00,1,  ,200,P,123456,1
NTL,3310,LTBJ,LTAI,,TC-LDR,33000,191.966,20:00,  21:00,1,  ,215,P,123456,1
NTL,3311,LTAI,LTAC,,TC-LDR,31000,219.278,4:00,  05:00,1,  ,260,P,123456,1
NTL,3312,LTAC,LTAI,,TC-LDR,32000,219.278,6:00,  07:00,1,  ,250,P,123456,1
NTL,3313,LTAI,LTAC,,TC-GPA,31000,219.278,10:00,  11:00,1,  ,200,P,123456,1
NTL,3314,LTAC,LTAI,,TC-GTE,32000,219.278,12:00,  13:00,1,  ,225,P,123456,1
NTL,3315,LTAI,LTAC,,TC-LBF,31000,219.278,16:00,  17:00,1,  ,230,P,123456,1
NTL,3316,LTAC,LTAI,,TC-LBF,32000,219.278,18:00,  19:00,1,  ,230,P,123456,1
NTL,3317,LTAI,LTFJ,,TC-LDC,34000,250.014,3:00,  04:10,1.1,  ,280,P,123456,1
NTL,3318,LTFJ,LTAI,,TC-LDC,35000,250.014,5:00,  06:10,1.1,  ,250,P,123456,1
NTL,3319,LTAI,LTFJ,,TC-LDR,34000,250.014,10:00,  11:10,1.1,  ,235,P,123456,1
NTL,3320,LTFJ,LTAI,,TC-LDR,35000,250.014,12:00,  13:10,1.1,  ,240,P,123456,1
NTL,3321,LTAI,LTBR,,TC-LBF,32000,209.528,3:00,  04:00,1,  ,180,P,123456,1
NTL,3322,LTBR,LTAI,,TC-LBF,31000,209.528,5:00,  06:00,1,  ,160,P,123456,1
NTL,3323,LTAI,LTBR,,TC-GLC,32000,209.528,12:45,  13:45,1,  ,500,P,123456,1
NTL,3324,LTBR,LTAI,,TC-GLC,31000,209.528,14:45,  15:45,1,  ,500,P,123456,1
NTL,3325,LTAI,LTBY,,TC-GLA,28000,174.765,16:00,  16:55,0.55,  ,160,P,123456,1
NTL,3326,LTBY,LTAI,,TC-GLA,31000,174.765,18:00,  18:55,0.55,  ,150,P,123456,1
NTL,3327,LTAI,LTBH,,TC-GLA,34000,282.672,5:00,  06:10,1.1,  ,195,P,123456,1
NTL,3328,LTBH,LTAI,,TC-GLA,35000,282.672,7:00,  08:10,1.1,  ,195,P,123456,1
NTL,3329,LTAI,LTAR,,TC-LDN,37000,336.807,10:00,  11:15,1.15,  ,300,P,123456,1
NTL,3330,LTAR,LTAI,,TC-LDN,36000,336.807,12:30,  13:45,1.15,  ,350,P,123456,1
NTL,3331,LTAI,LTAT,,TC-ESA,33000,359.241,5:00,  06:20,1.2,  ,200,P,123456,1
NTL,3332,LTAT,LTAI,,TC-ESA,32000,359.241,7:20,  08:40,1.2,  ,250,P,123456,1
NTL,3334,LTAI,LTFH,,TC-ESA,33000,375.616,10:00,  11:20,1.2,  ,200,P,123456,1
NTL,3335,LTFH,LTAI,,TC-ESA,34000,375.616,12:20,  13:40,1.2,  ,250,P,123456,1
NTL,3336,LTAI,LTCC,,TC-ESA,33000,453.369,15:00,  16:30,1.3,  ,250,P,123456,1
NTL,3337,LTCC,LTAI,,TC-ESA,34000,453.369,17:30,  19:00,1.3,  ,270,P,123456,1
NTL,3338,LTAI,LTAC,,TC-ESA,27000,219.278,20:00,  21:00,1,  ,220,P,123456,1
NTL,3339,LTAC,LTAI,,TC-ESA,28000,219.278,3:00,  04:00,1,  ,220,P,123456,1
NTL,3340,LTAI,LTCI,,TC-LDJ,37000,603.106,4:00,  05:50,1.5,  ,350,P,123456,1
NTL,3341,LTCI,LTAI,,TC-LDJ,38000,603.106,7:00,  08:50,1.5,  ,320,P,123456,1
NTL,3342,LTAI,LTCG,,TC-LDJ,37000,486.736,10:30,  12:05,1.35,  ,270,P,123456,1
NTL,3343,LTCG,LTAI,,TC-LDJ,38000,486.736,13:10,  14:45,1.35,  ,270,P,123456,1
NTL,3344,LTAI,LTFH,,TC-LDJ,37000,375.616,16:00,  17:20,1.2,  ,230,P,123456,1
NTL,3345,LTFH,LTAI,,TC-LDJ,38000,375.616,18:30,  19:50,1.2,  ,240,P,123456,1
NTL,3346,LTAI,LTBJ,,TC-LDJ,28000,191.966,21:00,  22:00,1,  ,250,P,123456,1
NTL,3347,LTBJ,LTAI,,TC-LDJ,28000,191.966,2:00,  03:00,1,  ,240,P,123456,1
NTL,3348,LTAI,LTCE,,TC-GPB,37000,521.792,4:00,  05:40,1.4,  ,250,P,123456,1
NTL,3349,LTCE,LTAI,,TC-GPB,38000,521.792,6:40,  08:20,1.4,  ,250,P,123456,1
NTL,3350,LTAI,LTCB,,TC-GPB,37000,418.947,9:30,  10:55,1.25,  ,270,P,123456,1
NTL,3351,LTCB,LTAI,,TC-GPB,36000,418.947,12:00,  13:25,1.25,  ,240,P,123456,1
NTL,3352,LTAI,LTAU,,TC-GPB,37000,249.701,15:00,  16:05,1.05,  ,230,P,123456,1
NTL,3353,LTAU,LTAI,,TC-GPB,36000,249.701,17:10,  18:15,1.05,  ,240,P,123456,1
NTL,3354,LTAI,LTBR,,TC-GPB,32000,209.528,20:00,  21:00,1,  ,240,P,123456,1
NTL,3355,LTBR,LTAI,,TC-GPB,33000,209.528,2:00,  03:00,1,  ,240,P,123456,1
NTL,3356,LTAI,LTCG,,TC-ANM,37000,486.736,4:00,  05:35,1.35,  ,250,P,123456,1
NTL,3357,LTCG,LTAI,,TC-ANM,38000,486.736,6:45,  08:20,1.35,  ,260,P,123456,1
NTL,3358,LTAI,LTCE,,TC-LDJ,39000,521.792,13:00,  14:40,1.4,  ,300,P,123456,1
NTL,3359,LTCE,LTAI,,TC-LDJ,40000,521.792,15:40,  17:20,1.4,  ,300,P,123456,1
NTL,3360,LTAI,LTBU,,TC-LDN,34000,287.478,4:30,  05:45,1.15,  ,120,P,123456,1
NTL,3361,LTBU,LTAI,,TC-LDN,33000,287.478,6:30,  07:45,1.15,  ,120,P,123456,1
NTL,3362,LTAI,LTBU,,TC-LDP,34000,287.478,18:45,  20:00,1.15,  ,120,P,123456,1
NTL,3363,LTBU,LTAI,,TC-LDP,33000,287.478,20:45,  22:00,1.15,  ,120,P,123456,1
NTL,3364,LTAI,LTFM,,TC-LDG,36000,278.859,17:30,  18:30,1,  ,300,P,123456,1
NTL,3365,LTFM,LTAI,,TC-LDG,35000,278.859,19:30,  20:30,1,  ,300,P,123456,1
NTL,3366,LTAI,LTBQ,,TC-LDA,30000,232.83,15:00,  15:55,0.55,  ,80,P,123456,1
NTL,3367,LTBQ,LTAI,,TC-LDA,29000,232.83,16:40,  17:35,0.55,  ,80,P,123456,1
NTL,3368,LTAI,LTCB,,TC-GPA,37000,418.947,7:00,  08:30,1.3,  ,400,P,123456,1
NTL,3369,LTCB,LTAI,,TC-GPA,36000,418.947,9:30,  11:00,1.3,  ,400,P,123456,1
NTL,3370,LTAI,LTCK,,TC-GPA,35000,527.282,15:00,  16:45,1.45,  ,400,P,123456,1
NTL,3371,LTCK,LTAI,,TC-GPA,36000,527.282,17:45,  19:30,1.45,  ,400,P,123456,1
NTL,3373,LTAI,LTBH,,TC-GOA,34000,282.672,10:00,  11:15,1.15,  ,500,P,123456,1
NTL,3374,LTBH,LTAI,,TC-GOA,35000,282.672,12:00,  13:15,1.15,  ,400,P,123456,1
NTL,3375,LTAI,LTCM,,TC-GLA,35000,366.084,12:15,  13:40,1.25,  ,400,P,123456,1
NTL,3376,LTCM,LTAI,,TC-GLA,36000,366.084,14:15,  15:40,1.25,  ,400,P,123456,1
NTL,3377,LTAI,LTAC,,TC-GPB,27000,219.278,12:00,  13:00,1,  ,500,P,123456,1
NTL,3378,LTAC,LTAI,,TC-GPB,26000,219.278,14:00,  15:00,1,  ,500,P,123456,1
NTL,3379,LTAI,LTCG,,TC-GPC,35000,486.736,8:00,  09:40,1.4,  ,500,P,123456,1
NTL,3380,LTCG,LTAI,,TC-GPC,36000,486.736,10:45,  12:25,1.4,  ,500,P,123456,1
NTL,34,SVMI,LTFM,,TC-LHK,35000,5245.9,20:30,  08:55,12.25,  ,1500,P,123456,1
NTL,340,LTFM,LTCG,,TC-GPE,35000,499.88,4:35,  06:15,1.4,  ,100,P,12345,1
NTL,341,LTCG,LTFM,,TC-GPE,36000,499.88,7:00,  08:40,1.4,  ,100,P,12345,1
NTL,342,LTFM,LTCG,,TC-LDC,35000,499.88,9:15,  10:55,1.4,  ,110,P,12345,1
NTL,343,LTCG,LTFM,,TC-LDC,36000,499.88,11:45,  13:25,1.4,  ,110,P,12345,1
NTL,344,LTFM,LTCG,,TC-GRG,35000,499.88,13:20,  15:00,1.4,  ,300,P, 0123456,1
NTL,345,LTCG,LTFM,,TC-GRG,36000,499.88,16:00,  17:40,1.4,  ,300,P, 0123456,1
NTL,346,LTFM,LTCG,,TC-LDS,35000,499.88,18:25,  20:05,1.4,  ,120,P,12345,1
NTL,347,LTCG,LTFM,,TC-LDS,36000,499.88,21:00,  22:40,1.4,  ,120,P,12345,1
NTL,348,LTFM,LTBH,,TC-LRP,24000,125.787,6:30,  07:30,1,  ,300,P,123456,1
NTL,349,LTBH,LTFM,,TC-LRP,23000,125.787,8:00,  09:00,1,  ,300,P,123456,1
NTL,35,LTFM,SBGL,,TC-GDE,35000,5552.19,7:15,  20:20,13.05,  ,1100,P,12345,1
NTL,350,LTFM,LTBH,,TC-GOA,26000,125.787,17:00,  18:00,1,  ,200,P,123456,1
NTL,351,LTBH,LTFM,,TC-GOA,27000,125.787,19:00,  20:00,1,  ,300,P,123456,1
NTL,352,LTFM,LTCG,,TC-GRK,35000,499.88,15:30, 17:15,1.45, ,500,P, 0123456,1
NTL,3521,LTFJ,DTMB,,TC-LGC,36000,926.071,13:00,  15:35,2.35,  ,400,P,12345,1
NTL,3523,LTFJ,DTMB,,TC-LGC,36000,926.071,14:00,  16:30,2.3,  ,400,P,12345,1
NTL,3524,DTMB,LTFJ,,TC-LGC,37000,926.071,17:45,  20:15,2.3,  ,400,P,12345,1
NTL,3526,LTFJ,HESH,,TC-LGC,37000,816.576,3:00,  05:30,2.3,  ,400,P,1356,1
NTL,3527,HESH,LTFJ,,TC-LGC,36000,816.576,7:00,  09:30,2.3,  ,400,P,356,1
NTL,353,LTCG,LTFM,,TC-GRK,36000,499.88,18:15, 19:55,1.45, ,500,P, 0123456,1
NTL,354,LTFM,LTCG,,TC-ANN,35000,499.88,11:30, 13:10,1.4, ,1000,P, 0356,1
NTL,3542,EFOU,LTAI,,TC-ANO,37000,1695.15,13:00,  17:30,4.3,  ,600,P,12345,1
NTL,355,LTCG,LTFM,,TC-ANN,36000,499.88,14:10, 15:50,1.4, ,1000,P, 0356,1
NTL,356,LTFM,LTCG,,TC-ANN,35000,499.88,20:00, 21:40,1.4, ,700,P, 0123456,1
NTL,357,LTCG,LTFM,,TC-ANN,36000,499.88,4:00, 05:40,1.4, ,1000,P, 0123456,1
NTL,35A,SBGL,SBGR,,TC-GDE,30000,182.215,21:00,  22:00,1,  ,95,P,123456,1
NTL,35K,LTFM,SBGR,,TC-LHK,32000,5706.94,7:05,  20:10,13.05,  ,890,P,123456,1
NTL,36,SBGL,LTFM,,TC-GDE,38000,5552.19,22:00,  11:05,13.05,  ,1100,P,12345,1
NTL,360,LTFM,LTCP,,TC-GLB,35000,498.15,6:20,  07:55,1.35,  ,80,P,256,1
NTL,3601,LTCG,EDDB,,TC-GPA,36000,1270.84,6:00,  09:30,3.3,  ,800,P,123456,1
NTL,3602,EDDB,LTCG,,TC-GPA,35000,1270.84,10:30,  14:00,3.3,  ,800,P,123456,1
NTL,361,LTCP,LTFM,,TC-GLB,36000,498.15,8:30,  10:05,1.35,  ,80,P,256,1
NTL,362,LTFM,LTCT,,TC-LDL,37000,693.727,10:15,  12:20,2.05,  ,185,P,123456,1
